"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"NLD","INFRAMAINT","INLANDWATER","EUR","A","2005",604000000,
"NLD","INFRAMAINT","INLANDWATER","EUR","A","2006",377000000,
"NLD","INFRAMAINT","INLANDWATER","EUR","A","2007",492000000,
"NLD","INFRAMAINT","INLANDWATER","EUR","A","2008",583000000,
"NLD","INFRAMAINT","INLANDWATER","EUR","A","2009",693000000,
"NLD","INFRAMAINT","INLANDWATER","EUR","A","2010",544000000,
"NLD","INFRAMAINT","INLANDWATER","EUR","A","2011",343000000,
"POL","INFRAMAINT","INLANDWATER","EUR","A","1994",14056373.46,
"POL","INFRAMAINT","INLANDWATER","EUR","A","1995",14820420.65,
"POL","INFRAMAINT","INLANDWATER","EUR","A","2004",8605092.45,
"POL","INFRAMAINT","INLANDWATER","EUR","A","2005",14418535.28,
"POL","INFRAMAINT","INLANDWATER","EUR","A","2006",7701984.545,
"POL","INFRAMAINT","INLANDWATER","EUR","A","2007",2114667.865,
"POL","INFRAMAINT","INLANDWATER","EUR","A","2008",2275895.423,
"POL","INFRAMAINT","INLANDWATER","EUR","A","2009",3002448.15,
"POL","INFRAMAINT","INLANDWATER","EUR","A","2010",7759699.625,
"POL","INFRAMAINT","INLANDWATER","EUR","A","2011",16510063.86,
"POL","INFRAMAINT","INLANDWATER","EUR","A","2012",7647635.208,
"POL","INFRAMAINT","INLANDWATER","EUR","A","2013",20966858.07,
"POL","INFRAMAINT","INLANDWATER","EUR","A","2014",5496475.087,
"PRT","INFRAMAINT","INLANDWATER","EUR","A","2011",0,
"PRT","INFRAMAINT","INLANDWATER","EUR","A","2012",1000000,
"PRT","INFRAMAINT","INLANDWATER","EUR","A","2013",1000000,
"SVK","INFRAMAINT","INLANDWATER","EUR","A","1994",1578552.73,
"SVK","INFRAMAINT","INLANDWATER","EUR","A","1995",4000000,
"SVK","INFRAMAINT","INLANDWATER","EUR","A","1996",5000000,
"SVK","INFRAMAINT","INLANDWATER","EUR","A","1997",5000000,
"SVK","INFRAMAINT","INLANDWATER","EUR","A","1998",10000000,
"SVK","INFRAMAINT","INLANDWATER","EUR","A","1999",5000000,
"SVK","INFRAMAINT","INLANDWATER","EUR","A","2000",7000000,
"SVK","INFRAMAINT","INLANDWATER","EUR","A","2001",4000000,
"SVK","INFRAMAINT","INLANDWATER","EUR","A","2002",4000000,
"SVK","INFRAMAINT","INLANDWATER","EUR","A","2003",3000000,
"SVK","INFRAMAINT","INLANDWATER","EUR","A","2004",2000000,
"SVK","INFRAMAINT","INLANDWATER","EUR","A","2005",2000000,
"SVK","INFRAMAINT","INLANDWATER","EUR","A","2006",1000000,
"SVK","INFRAMAINT","INLANDWATER","EUR","A","2007",1000000,
"SVK","INFRAMAINT","INLANDWATER","EUR","A","2008",4000000,
"SVK","INFRAMAINT","INLANDWATER","EUR","A","2009",2000000,
"SVK","INFRAMAINT","INLANDWATER","EUR","A","2010",2000000,
"SVK","INFRAMAINT","INLANDWATER","EUR","A","2011",2000000,
"SVK","INFRAMAINT","INLANDWATER","EUR","A","2012",3000000,
"SVK","INFRAMAINT","INLANDWATER","EUR","A","2013",4000000,
"SVK","INFRAMAINT","INLANDWATER","EUR","A","2014",9000000,
"SVK","INFRAMAINT","INLANDWATER","EUR","A","2015",3656000,
"SVK","INFRAMAINT","INLANDWATER","EUR","A","2016",300000,
"SVK","INFRAMAINT","INLANDWATER","EUR","A","2017",7070000,
"BGR","INFRAMAINT","INLANDWATER","EUR","A","2002",470449415.1,
"BGR","INFRAMAINT","INLANDWATER","EUR","A","2003",544381734.2,
"BGR","INFRAMAINT","INLANDWATER","EUR","A","2004",292852754.5,
"BGR","INFRAMAINT","INLANDWATER","EUR","A","2005",507209326.1,
"BGR","INFRAMAINT","INLANDWATER","EUR","A","2006",619183965.6,
"BGR","INFRAMAINT","INLANDWATER","EUR","A","2007",787912874.5,
"BGR","INFRAMAINT","INLANDWATER","EUR","A","2008",1533899.172,
"BGR","INFRAMAINT","INLANDWATER","EUR","A","2009",1022599.448,
"BGR","INFRAMAINT","INLANDWATER","EUR","A","2010",1022599.448,
"BGR","INFRAMAINT","INLANDWATER","EUR","A","2011",1533899.172,
"BGR","INFRAMAINT","INLANDWATER","EUR","A","2012",1022599.448,
"BGR","INFRAMAINT","INLANDWATER","EUR","A","2013",1022599.448,
"BGR","INFRAMAINT","INLANDWATER","EUR","A","2014",1022599.448,
"BGR","INFRAMAINT","INLANDWATER","EUR","A","2015",1022599.448,
"BGR","INFRAMAINT","INLANDWATER","EUR","A","2016",1278249.31,
"BGR","INFRAMAINT","INLANDWATER","EUR","A","2017",1380509.255,
"BGR","INFRAMAINT","INLANDWATER","EUR","A","2018",3374578.178,
"HRV","INFRAMAINT","INLANDWATER","EUR","A","1998",701724.8397,
"HRV","INFRAMAINT","INLANDWATER","EUR","A","1999",1055603.937,
"HRV","INFRAMAINT","INLANDWATER","EUR","A","2000",1569961.405,
"HRV","INFRAMAINT","INLANDWATER","EUR","A","2001",1737178.288,
"HRV","INFRAMAINT","INLANDWATER","EUR","A","2002",6475285.992,
"HRV","INFRAMAINT","INLANDWATER","EUR","A","2003",6869492.846,
"HRV","INFRAMAINT","INLANDWATER","EUR","A","2004",4400938.867,
"HRV","INFRAMAINT","INLANDWATER","EUR","A","2005",3782710.312,
"HRV","INFRAMAINT","INLANDWATER","EUR","A","2006",1228685.716,
"HRV","INFRAMAINT","INLANDWATER","EUR","A","2007",1907850.806,
"HRV","INFRAMAINT","INLANDWATER","EUR","A","2008",2630049.002,
"HRV","INFRAMAINT","INLANDWATER","EUR","A","2009",1225940.91,
"HRV","INFRAMAINT","INLANDWATER","EUR","A","2010",685993.387,
"HRV","INFRAMAINT","INLANDWATER","EUR","A","2011",806625.0807,
"HRV","INFRAMAINT","INLANDWATER","EUR","A","2012",1196601.651,
"HRV","INFRAMAINT","INLANDWATER","EUR","A","2013",1187491.754,
"LTU","INFRAMAINT","INLANDWATER","EUR","A","1994",211331.6004,
"LTU","INFRAMAINT","INLANDWATER","EUR","A","1995",1000000,
"LTU","INFRAMAINT","INLANDWATER","EUR","A","1996",1000000,
"LTU","INFRAMAINT","INLANDWATER","EUR","A","1997",1000000,
"LTU","INFRAMAINT","INLANDWATER","EUR","A","1998",1000000,
"LTU","INFRAMAINT","INLANDWATER","EUR","A","1999",1000000,
"LTU","INFRAMAINT","INLANDWATER","EUR","A","2000",1000000,
"LTU","INFRAMAINT","INLANDWATER","EUR","A","2001",1000000,
"LTU","INFRAMAINT","INLANDWATER","EUR","A","2002",1000000,
"LTU","INFRAMAINT","INLANDWATER","EUR","A","2003",1000000,
"LTU","INFRAMAINT","INLANDWATER","EUR","A","2004",1000000,
"LTU","INFRAMAINT","INLANDWATER","EUR","A","2005",2000000,
"LTU","INFRAMAINT","INLANDWATER","EUR","A","2006",2000000,
"LTU","INFRAMAINT","INLANDWATER","EUR","A","2007",2000000,
"LTU","INFRAMAINT","INLANDWATER","EUR","A","2008",3000000,
"LTU","INFRAMAINT","INLANDWATER","EUR","A","2009",1000000,
"LTU","INFRAMAINT","INLANDWATER","EUR","A","2010",1000000,
"LTU","INFRAMAINT","INLANDWATER","EUR","A","2011",1000000,
"LTU","INFRAMAINT","INLANDWATER","EUR","A","2012",2000000,
"LTU","INFRAMAINT","INLANDWATER","EUR","A","2013",2000000,
"LTU","INFRAMAINT","INLANDWATER","EUR","A","2014",2000000,
"LTU","INFRAMAINT","INLANDWATER","EUR","A","2015",2000000,
"LTU","INFRAMAINT","INLANDWATER","EUR","A","2016",2000000,
"LTU","INFRAMAINT","INLANDWATER","EUR","A","2017",2000000,
"MDA","INFRAMAINT","INLANDWATER","EUR","A","1995",0,
"MDA","INFRAMAINT","INLANDWATER","EUR","A","1996",0,
"MDA","INFRAMAINT","INLANDWATER","EUR","A","1997",0,
"MDA","INFRAMAINT","INLANDWATER","EUR","A","1998",0,
"MDA","INFRAMAINT","INLANDWATER","EUR","A","1999",0,
"MDA","INFRAMAINT","INLANDWATER","EUR","A","2000",0,
"MDA","INFRAMAINT","INLANDWATER","EUR","A","2001",0,
"MDA","INFRAMAINT","INLANDWATER","EUR","A","2002",0,
"MDA","INFRAMAINT","INLANDWATER","EUR","A","2003",0,
"MDA","INFRAMAINT","INLANDWATER","EUR","A","2004",0,
"MDA","INFRAMAINT","INLANDWATER","EUR","A","2005",0,
"MDA","INFRAMAINT","INLANDWATER","EUR","A","2006",0,
"MDA","INFRAMAINT","INLANDWATER","EUR","A","2007",0,
"MDA","INFRAMAINT","INLANDWATER","EUR","A","2008",3858352.68,
"MDA","INFRAMAINT","INLANDWATER","EUR","A","2009",581016.262,
"MDA","INFRAMAINT","INLANDWATER","EUR","A","2010",0,
"MDA","INFRAMAINT","INLANDWATER","EUR","A","2015",47914.97966,
"MDA","INFRAMAINT","INLANDWATER","EUR","A","2016",45362.17158,
"MDA","INFRAMAINT","INLANDWATER","EUR","A","2017",47986.25674,
"MDA","INFRAMAINT","INLANDWATER","EUR","A","2018",50388.7492,
"ROU","INFRAMAINT","INLANDWATER","EUR","A","1994",10010010.01,
"ROU","INFRAMAINT","INLANDWATER","EUR","A","1995",14825796.89,
"ROU","INFRAMAINT","INLANDWATER","EUR","A","2001",6535947.712,
"ROU","INFRAMAINT","INLANDWATER","EUR","A","2002",6080389.145,
"ROU","INFRAMAINT","INLANDWATER","EUR","A","2003",13316643.14,
"ROU","INFRAMAINT","INLANDWATER","EUR","A","2004",7649599.013,
"ROU","INFRAMAINT","INLANDWATER","EUR","A","2005",6073321.555,
"ROU","INFRAMAINT","INLANDWATER","EUR","A","2006",17307910.57,
"ROU","INFRAMAINT","INLANDWATER","EUR","A","2007",28461008.42,
"SRB","INFRAMAINT","INLANDWATER","EUR","A","1994",219163.671,
"SRB","INFRAMAINT","INLANDWATER","EUR","A","1995",350661.8743,
"SRB","INFRAMAINT","INLANDWATER","EUR","A","1996",1051985.623,
"SRB","INFRAMAINT","INLANDWATER","EUR","A","1997",1446480.231,
"SRB","INFRAMAINT","INLANDWATER","EUR","A","1998",1753309.371,
"SRB","INFRAMAINT","INLANDWATER","EUR","A","1999",1095818.357,
"SRB","INFRAMAINT","INLANDWATER","EUR","A","2000",1289503.442,"B"
"SRB","INFRAMAINT","INLANDWATER","EUR","A","2001",1962790.156,
"SRB","INFRAMAINT","INLANDWATER","EUR","A","2002",4074045.362,
"SRB","INFRAMAINT","INLANDWATER","EUR","A","2003",4288527.191,
"SRB","INFRAMAINT","INLANDWATER","EUR","A","2004",6133743.168,
"SRB","INFRAMAINT","INLANDWATER","EUR","A","2005",5995869.244,
"SRB","INFRAMAINT","INLANDWATER","EUR","A","2006",7200202.461,
"SRB","INFRAMAINT","INLANDWATER","EUR","A","2007",11276973.47,
"SRB","INFRAMAINT","INLANDWATER","EUR","A","2008",13459148.36,
"SRB","INFRAMAINT","INLANDWATER","EUR","A","2009",10544770.54,
"SRB","INFRAMAINT","INLANDWATER","EUR","A","2010",13235508.48,
"SRB","INFRAMAINT","INLANDWATER","EUR","A","2011",23029627.46,
"SRB","INFRAMAINT","INLANDWATER","EUR","A","2012",17640415.23,
"SRB","INFRAMAINT","INLANDWATER","EUR","A","2013",16518694.07,
"SRB","INFRAMAINT","INLANDWATER","EUR","A","2014",17293628.23,
"SRB","INFRAMAINT","INLANDWATER","EUR","A","2015",29820472.31,
"SRB","INFRAMAINT","INLANDWATER","EUR","A","2016",28735048.55,
"SRB","INFRAMAINT","INLANDWATER","EUR","A","2017",32857299.44,"P"
"MLT","INFRAMAINT","SEA","EUR","A","2010",1000000,
"MLT","INFRAMAINT","SEA","EUR","A","2011",1000000,
"MLT","INFRAMAINT","SEA","EUR","A","2012",1000000,
"MLT","INFRAMAINT","SEA","EUR","A","2013",0,
"MLT","INFRAMAINT","SEA","EUR","A","2014",2000000,
"AUS","INFRAMAINT","INLANDWATER","EUR","A","1994",,"M"
"AUS","INFRAMAINT","INLANDWATER","EUR","A","1995",,"M"
"AUS","INFRAMAINT","INLANDWATER","EUR","A","1996",,"M"
"AUS","INFRAMAINT","INLANDWATER","EUR","A","1997",,"M"
"AUS","INFRAMAINT","INLANDWATER","EUR","A","1998",,"M"
"AUS","INFRAMAINT","INLANDWATER","EUR","A","1999",,"M"
"AUS","INFRAMAINT","INLANDWATER","EUR","A","2000",,"M"
"AUS","INFRAMAINT","INLANDWATER","EUR","A","2001",,"M"
"AUS","INFRAMAINT","INLANDWATER","EUR","A","2002",,"M"
"AUS","INFRAMAINT","INLANDWATER","EUR","A","2003",,"M"
"AUS","INFRAMAINT","INLANDWATER","EUR","A","2004",,"M"
"AUS","INFRAMAINT","INLANDWATER","EUR","A","2005",,"M"
"AUS","INFRAMAINT","INLANDWATER","EUR","A","2006",,"M"
"AUS","INFRAMAINT","INLANDWATER","EUR","A","2007",,"M"
"AUS","INFRAMAINT","INLANDWATER","EUR","A","2008",,"M"
"AUS","INFRAMAINT","INLANDWATER","EUR","A","2009",,"M"
"AUS","INFRAMAINT","INLANDWATER","EUR","A","2010",,"M"
"AUS","INFRAMAINT","INLANDWATER","EUR","A","2011",,"M"
"AUS","INFRAMAINT","INLANDWATER","EUR","A","2012",,"M"
"AUS","INFRAMAINT","INLANDWATER","EUR","A","2013",,"M"
"AUS","INFRAMAINT","INLANDWATER","EUR","A","2014",,"M"
"AUS","INFRAMAINT","INLANDWATER","EUR","A","2015",,"M"
"AUS","INFRAMAINT","INLANDWATER","EUR","A","2016",,"M"
"AUS","INFRAMAINT","INLANDWATER","EUR","A","2017",,"M"
"DNK","INFRAMAINT","INLANDWATER","EUR","A","1994",,"M"
"DNK","INFRAMAINT","INLANDWATER","EUR","A","1995",,"M"
"DNK","INFRAMAINT","INLANDWATER","EUR","A","1996",,"M"
"DNK","INFRAMAINT","INLANDWATER","EUR","A","1997",,"M"
"DNK","INFRAMAINT","INLANDWATER","EUR","A","1998",,"M"
"DNK","INFRAMAINT","INLANDWATER","EUR","A","1999",,"M"
"DNK","INFRAMAINT","INLANDWATER","EUR","A","2000",,"M"
"DNK","INFRAMAINT","INLANDWATER","EUR","A","2001",,"M"
"DNK","INFRAMAINT","INLANDWATER","EUR","A","2002",,"M"
"DNK","INFRAMAINT","INLANDWATER","EUR","A","2003",,"M"
"DNK","INFRAMAINT","INLANDWATER","EUR","A","2004",,"M"
"DNK","INFRAMAINT","INLANDWATER","EUR","A","2005",,"M"
"DNK","INFRAMAINT","INLANDWATER","EUR","A","2006",,"M"
"DNK","INFRAMAINT","INLANDWATER","EUR","A","2007",,"M"
"DNK","INFRAMAINT","INLANDWATER","EUR","A","2008",,"M"
"DNK","INFRAMAINT","INLANDWATER","EUR","A","2009",,"M"
"DNK","INFRAMAINT","INLANDWATER","EUR","A","2010",,"M"
"DNK","INFRAMAINT","INLANDWATER","EUR","A","2011",,"M"
"DNK","INFRAMAINT","INLANDWATER","EUR","A","2012",,"M"
"DNK","INFRAMAINT","INLANDWATER","EUR","A","2013",,"M"
"DNK","INFRAMAINT","INLANDWATER","EUR","A","2014",,"M"
"DNK","INFRAMAINT","INLANDWATER","EUR","A","2015",,"M"
"GRC","INFRAMAINT","INLANDWATER","EUR","A","1994",,"M"
"GRC","INFRAMAINT","INLANDWATER","EUR","A","1995",,"M"
"GRC","INFRAMAINT","INLANDWATER","EUR","A","1996",,"M"
"GRC","INFRAMAINT","INLANDWATER","EUR","A","1997",,"M"
"GRC","INFRAMAINT","INLANDWATER","EUR","A","1998",,"M"
"GRC","INFRAMAINT","INLANDWATER","EUR","A","1999",,"M"
"GRC","INFRAMAINT","INLANDWATER","EUR","A","2000",,"M"
"GRC","INFRAMAINT","INLANDWATER","EUR","A","2001",,"M"
"GRC","INFRAMAINT","INLANDWATER","EUR","A","2002",,"M"
"GRC","INFRAMAINT","INLANDWATER","EUR","A","2003",,"M"
"GRC","INFRAMAINT","INLANDWATER","EUR","A","2004",,"M"
"GRC","INFRAMAINT","INLANDWATER","EUR","A","2005",,"M"
"GRC","INFRAMAINT","INLANDWATER","EUR","A","2006",,"M"
"GRC","INFRAMAINT","INLANDWATER","EUR","A","2007",,"M"
"GRC","INFRAMAINT","INLANDWATER","EUR","A","2008",,"M"
"GRC","INFRAMAINT","INLANDWATER","EUR","A","2009",,"M"
"GRC","INFRAMAINT","INLANDWATER","EUR","A","2010",,"M"
"GRC","INFRAMAINT","INLANDWATER","EUR","A","2011",,"M"
"GRC","INFRAMAINT","INLANDWATER","EUR","A","2012",,"M"
"GRC","INFRAMAINT","INLANDWATER","EUR","A","2013",,"M"
"GRC","INFRAMAINT","INLANDWATER","EUR","A","2014",,"M"
"GRC","INFRAMAINT","INLANDWATER","EUR","A","2015",,"M"
"GRC","INFRAMAINT","INLANDWATER","EUR","A","2016",,"M"
"GRC","INFRAMAINT","INLANDWATER","EUR","A","2017",,"M"
"ISL","INFRAMAINT","INLANDWATER","EUR","A","1994",,"M"
"ISL","INFRAMAINT","INLANDWATER","EUR","A","1995",,"M"
"ISL","INFRAMAINT","INLANDWATER","EUR","A","1996",,"M"
"ISL","INFRAMAINT","INLANDWATER","EUR","A","1997",,"M"
"ISL","INFRAMAINT","INLANDWATER","EUR","A","1998",,"M"
"ISL","INFRAMAINT","INLANDWATER","EUR","A","1999",,"M"
"ISL","INFRAMAINT","INLANDWATER","EUR","A","2000",,"M"
"ISL","INFRAMAINT","INLANDWATER","EUR","A","2001",,"M"
"ISL","INFRAMAINT","INLANDWATER","EUR","A","2002",,"M"
"ISL","INFRAMAINT","INLANDWATER","EUR","A","2003",,"M"
"ISL","INFRAMAINT","INLANDWATER","EUR","A","2004",,"M"
"ISL","INFRAMAINT","INLANDWATER","EUR","A","2005",,"M"
"ISL","INFRAMAINT","INLANDWATER","EUR","A","2006",,"M"
"ISL","INFRAMAINT","INLANDWATER","EUR","A","2007",,"M"
"ISL","INFRAMAINT","INLANDWATER","EUR","A","2008",,"M"
"ISL","INFRAMAINT","INLANDWATER","EUR","A","2009",,"M"
"ISL","INFRAMAINT","INLANDWATER","EUR","A","2010",,"M"
"ISL","INFRAMAINT","INLANDWATER","EUR","A","2011",,"M"
"ISL","INFRAMAINT","INLANDWATER","EUR","A","2012",,"M"
"ISL","INFRAMAINT","INLANDWATER","EUR","A","2013",,"M"
"ISL","INFRAMAINT","INLANDWATER","EUR","A","2014",,"M"
"ISL","INFRAMAINT","INLANDWATER","EUR","A","2015",,"M"
"ISL","INFRAMAINT","INLANDWATER","EUR","A","2016",,"M"
"ISL","INFRAMAINT","INLANDWATER","EUR","A","2017",,"M"
"IRL","INFRAMAINT","INLANDWATER","EUR","A","1994",,"M"
"IRL","INFRAMAINT","INLANDWATER","EUR","A","1995",,"M"
"IRL","INFRAMAINT","INLANDWATER","EUR","A","1996",,"M"
"IRL","INFRAMAINT","INLANDWATER","EUR","A","1997",,"M"
"IRL","INFRAMAINT","INLANDWATER","EUR","A","1998",,"M"
"IRL","INFRAMAINT","INLANDWATER","EUR","A","1999",,"M"
"IRL","INFRAMAINT","INLANDWATER","EUR","A","2000",,"M"
"IRL","INFRAMAINT","INLANDWATER","EUR","A","2001",,"M"
"IRL","INFRAMAINT","INLANDWATER","EUR","A","2002",,"M"
"IRL","INFRAMAINT","INLANDWATER","EUR","A","2003",,"M"
"IRL","INFRAMAINT","INLANDWATER","EUR","A","2004",,"M"
"IRL","INFRAMAINT","INLANDWATER","EUR","A","2005",,"M"
"IRL","INFRAMAINT","INLANDWATER","EUR","A","2006",,"M"
"IRL","INFRAMAINT","INLANDWATER","EUR","A","2007",,"M"
"IRL","INFRAMAINT","INLANDWATER","EUR","A","2008",,"M"
"IRL","INFRAMAINT","INLANDWATER","EUR","A","2009",,"M"
"IRL","INFRAMAINT","INLANDWATER","EUR","A","2010",,"M"
"IRL","INFRAMAINT","INLANDWATER","EUR","A","2011",,"M"
"IRL","INFRAMAINT","INLANDWATER","EUR","A","2012",,"M"
"IRL","INFRAMAINT","INLANDWATER","EUR","A","2013",,"M"
"IRL","INFRAMAINT","INLANDWATER","EUR","A","2014",,"M"
"IRL","INFRAMAINT","INLANDWATER","EUR","A","2015",,"M"
"IRL","INFRAMAINT","INLANDWATER","EUR","A","2016",,"M"
"IRL","INFRAMAINT","INLANDWATER","EUR","A","2017",,"M"
"JPN","INFRAMAINT","INLANDWATER","EUR","A","1994",,"M"
"JPN","INFRAMAINT","INLANDWATER","EUR","A","1995",,"M"
"JPN","INFRAMAINT","INLANDWATER","EUR","A","1996",,"M"
"JPN","INFRAMAINT","INLANDWATER","EUR","A","1997",,"M"
"JPN","INFRAMAINT","INLANDWATER","EUR","A","1998",,"M"
"JPN","INFRAMAINT","INLANDWATER","EUR","A","1999",,"M"
"JPN","INFRAMAINT","INLANDWATER","EUR","A","2000",,"M"
"JPN","INFRAMAINT","INLANDWATER","EUR","A","2001",,"M"
"JPN","INFRAMAINT","INLANDWATER","EUR","A","2002",,"M"
"JPN","INFRAMAINT","INLANDWATER","EUR","A","2003",,"M"
"JPN","INFRAMAINT","INLANDWATER","EUR","A","2004",,"M"
"JPN","INFRAMAINT","INLANDWATER","EUR","A","2005",,"M"
"JPN","INFRAMAINT","INLANDWATER","EUR","A","2006",,"M"
"JPN","INFRAMAINT","INLANDWATER","EUR","A","2007",,"M"
"JPN","INFRAMAINT","INLANDWATER","EUR","A","2008",,"M"
"JPN","INFRAMAINT","INLANDWATER","EUR","A","2009",,"M"
"JPN","INFRAMAINT","INLANDWATER","EUR","A","2010",,"M"
"JPN","INFRAMAINT","INLANDWATER","EUR","A","2011",,"M"
"JPN","INFRAMAINT","INLANDWATER","EUR","A","2012",,"M"
"JPN","INFRAMAINT","INLANDWATER","EUR","A","2013",,"M"
"JPN","INFRAMAINT","INLANDWATER","EUR","A","2014",,"M"
"JPN","INFRAMAINT","INLANDWATER","EUR","A","2015",,"M"
"JPN","INFRAMAINT","INLANDWATER","EUR","A","2016",,"M"
"JPN","INFRAMAINT","INLANDWATER","EUR","A","2017",,"M"
"KOR","INFRAMAINT","INLANDWATER","EUR","A","1994",,"M"
"KOR","INFRAMAINT","INLANDWATER","EUR","A","1995",,"M"
"KOR","INFRAMAINT","INLANDWATER","EUR","A","1996",,"M"
"KOR","INFRAMAINT","INLANDWATER","EUR","A","1997",,"M"
"KOR","INFRAMAINT","INLANDWATER","EUR","A","1998",,"M"
"KOR","INFRAMAINT","INLANDWATER","EUR","A","1999",,"M"
"KOR","INFRAMAINT","INLANDWATER","EUR","A","2000",,"M"
"KOR","INFRAMAINT","INLANDWATER","EUR","A","2001",,"M"
"KOR","INFRAMAINT","INLANDWATER","EUR","A","2002",,"M"
"KOR","INFRAMAINT","INLANDWATER","EUR","A","2003",,"M"
"KOR","INFRAMAINT","INLANDWATER","EUR","A","2004",,"M"
"KOR","INFRAMAINT","INLANDWATER","EUR","A","2005",,"M"
"KOR","INFRAMAINT","INLANDWATER","EUR","A","2006",,"M"
"KOR","INFRAMAINT","INLANDWATER","EUR","A","2007",,"M"
"KOR","INFRAMAINT","INLANDWATER","EUR","A","2008",,"M"
"KOR","INFRAMAINT","INLANDWATER","EUR","A","2009",,"M"
"KOR","INFRAMAINT","INLANDWATER","EUR","A","2010",,"M"
"KOR","INFRAMAINT","INLANDWATER","EUR","A","2011",,"M"
"KOR","INFRAMAINT","INLANDWATER","EUR","A","2012",,"M"
"KOR","INFRAMAINT","INLANDWATER","EUR","A","2013",,"M"
"KOR","INFRAMAINT","INLANDWATER","EUR","A","2014",,"M"
"KOR","INFRAMAINT","INLANDWATER","EUR","A","2015",,"M"
"MEX","INFRAMAINT","INLANDWATER","EUR","A","1994",,"M"
"MEX","INFRAMAINT","INLANDWATER","EUR","A","1995",,"M"
"MEX","INFRAMAINT","INLANDWATER","EUR","A","1996",,"M"
"MEX","INFRAMAINT","INLANDWATER","EUR","A","1997",,"M"
"MEX","INFRAMAINT","INLANDWATER","EUR","A","1998",,"M"
"MEX","INFRAMAINT","INLANDWATER","EUR","A","1999",,"M"
"MEX","INFRAMAINT","INLANDWATER","EUR","A","2000",,"M"
"MEX","INFRAMAINT","INLANDWATER","EUR","A","2001",,"M"
"MEX","INFRAMAINT","INLANDWATER","EUR","A","2002",,"M"
"MEX","INFRAMAINT","INLANDWATER","EUR","A","2003",,"M"
"MEX","INFRAMAINT","INLANDWATER","EUR","A","2004",,"M"
"MEX","INFRAMAINT","INLANDWATER","EUR","A","2005",,"M"
"MEX","INFRAMAINT","INLANDWATER","EUR","A","2006",,"M"
"MEX","INFRAMAINT","INLANDWATER","EUR","A","2007",,"M"
"MEX","INFRAMAINT","INLANDWATER","EUR","A","2008",,"M"
"MEX","INFRAMAINT","INLANDWATER","EUR","A","2009",,"M"
"MEX","INFRAMAINT","INLANDWATER","EUR","A","2010",,"M"
"MEX","INFRAMAINT","INLANDWATER","EUR","A","2011",,"M"
"MEX","INFRAMAINT","INLANDWATER","EUR","A","2012",,"M"
"MEX","INFRAMAINT","INLANDWATER","EUR","A","2013",,"M"
"MEX","INFRAMAINT","INLANDWATER","EUR","A","2014",,"M"
"MEX","INFRAMAINT","INLANDWATER","EUR","A","2015",,"M"
"MEX","INFRAMAINT","INLANDWATER","EUR","A","2016",,"M"
"MEX","INFRAMAINT","INLANDWATER","EUR","A","2017",,"M"
"NZL","INFRAMAINT","INLANDWATER","EUR","A","1994",,"M"
"NZL","INFRAMAINT","INLANDWATER","EUR","A","1995",,"M"
"NZL","INFRAMAINT","INLANDWATER","EUR","A","1996",,"M"
"NZL","INFRAMAINT","INLANDWATER","EUR","A","1997",,"M"
"NZL","INFRAMAINT","INLANDWATER","EUR","A","1998",,"M"
"NZL","INFRAMAINT","INLANDWATER","EUR","A","1999",,"M"
"NZL","INFRAMAINT","INLANDWATER","EUR","A","2000",,"M"
"NZL","INFRAMAINT","INLANDWATER","EUR","A","2001",,"M"
"NZL","INFRAMAINT","INLANDWATER","EUR","A","2002",,"M"
"NZL","INFRAMAINT","INLANDWATER","EUR","A","2003",,"M"
"NZL","INFRAMAINT","INLANDWATER","EUR","A","2004",,"M"
"NZL","INFRAMAINT","INLANDWATER","EUR","A","2005",,"M"
"NZL","INFRAMAINT","INLANDWATER","EUR","A","2006",,"M"
"NZL","INFRAMAINT","INLANDWATER","EUR","A","2007",,"M"
"NZL","INFRAMAINT","INLANDWATER","EUR","A","2008",,"M"
"NZL","INFRAMAINT","INLANDWATER","EUR","A","2009",,"M"
"NZL","INFRAMAINT","INLANDWATER","EUR","A","2010",,"M"
"NZL","INFRAMAINT","INLANDWATER","EUR","A","2011",,"M"
"NZL","INFRAMAINT","INLANDWATER","EUR","A","2012",,"M"
"NZL","INFRAMAINT","INLANDWATER","EUR","A","2013",,"M"
"NZL","INFRAMAINT","INLANDWATER","EUR","A","2014",,"M"
"NZL","INFRAMAINT","INLANDWATER","EUR","A","2015",,"M"
"NZL","INFRAMAINT","INLANDWATER","EUR","A","2016",,"M"
"NZL","INFRAMAINT","INLANDWATER","EUR","A","2017",,"M"
"NOR","INFRAMAINT","INLANDWATER","EUR","A","1994",,"M"
"NOR","INFRAMAINT","INLANDWATER","EUR","A","1995",,"M"
"NOR","INFRAMAINT","INLANDWATER","EUR","A","1996",,"M"
"NOR","INFRAMAINT","INLANDWATER","EUR","A","1997",,"M"
"NOR","INFRAMAINT","INLANDWATER","EUR","A","1998",,"M"
"NOR","INFRAMAINT","INLANDWATER","EUR","A","1999",,"M"
"NOR","INFRAMAINT","INLANDWATER","EUR","A","2000",,"M"
"NOR","INFRAMAINT","INLANDWATER","EUR","A","2001",,"M"
"NOR","INFRAMAINT","INLANDWATER","EUR","A","2002",,"M"
"NOR","INFRAMAINT","INLANDWATER","EUR","A","2003",,"M"
